vce	V(vout)	I(Ib)	Ic(Q1)
Step Information: Ib=0  (Run: 1/6)
7.200000000000004e-001	7.200000e-001	1.000000e-005	1.304223e-003
7.300000000000004e-001	7.300000e-001	1.000000e-005	1.304354e-003
7.400000000000004e-001	7.400000e-001	1.000000e-005	1.304485e-003
7.500000000000004e-001	7.500000e-001	1.000000e-005	1.304616e-003
7.600000000000005e-001	7.600000e-001	1.000000e-005	1.304748e-003
7.700000000000005e-001	7.700000e-001	1.000000e-005	1.304879e-003
7.800000000000005e-001	7.800000e-001	1.000000e-005	1.305010e-003
7.900000000000005e-001	7.900000e-001	1.000000e-005	1.305141e-003
8.000000000000005e-001	8.000000e-001	1.000000e-005	1.305272e-003
8.100000000000005e-001	8.100000e-001	1.000000e-005	1.305403e-003
8.200000000000005e-001	8.200000e-001	1.000000e-005	1.305535e-003
8.300000000000005e-001	8.300000e-001	1.000000e-005	1.305666e-003
8.400000000000005e-001	8.400000e-001	1.000000e-005	1.305797e-003
8.500000000000005e-001	8.500000e-001	1.000000e-005	1.305928e-003
8.600000000000005e-001	8.600000e-001	1.000000e-005	1.306059e-003
8.700000000000006e-001	8.700000e-001	1.000000e-005	1.306190e-003
8.800000000000006e-001	8.800000e-001	1.000000e-005	1.306322e-003
8.900000000000006e-001	8.900000e-001	1.000000e-005	1.306453e-003
9.000000000000006e-001	9.000000e-001	1.000000e-005	1.306584e-003
9.100000000000006e-001	9.100000e-001	1.000000e-005	1.306715e-003
9.200000000000006e-001	9.200000e-001	1.000000e-005	1.306846e-003
9.300000000000006e-001	9.300000e-001	1.000000e-005	1.306977e-003
9.400000000000006e-001	9.400000e-001	1.000000e-005	1.307109e-003
9.500000000000006e-001	9.500000e-001	1.000000e-005	1.307240e-003
9.600000000000006e-001	9.600000e-001	1.000000e-005	1.307371e-003
9.700000000000006e-001	9.700000e-001	1.000000e-005	1.307502e-003
9.800000000000007e-001	9.800000e-001	1.000000e-005	1.307633e-003
9.900000000000007e-001	9.900000e-001	1.000000e-005	1.307764e-003
1.000000000000001e+000	1.000000e+000	1.000000e-005	1.307896e-003
1.010000000000001e+000	1.010000e+000	1.000000e-005	1.308027e-003
1.020000000000001e+000	1.020000e+000	1.000000e-005	1.308158e-003
1.030000000000001e+000	1.030000e+000	1.000000e-005	1.308289e-003
1.040000000000001e+000	1.040000e+000	1.000000e-005	1.308420e-003
1.050000000000001e+000	1.050000e+000	1.000000e-005	1.308551e-003
1.060000000000001e+000	1.060000e+000	1.000000e-005	1.308683e-003
1.070000000000001e+000	1.070000e+000	1.000000e-005	1.308814e-003
1.080000000000001e+000	1.080000e+000	1.000000e-005	1.308945e-003
1.090000000000001e+000	1.090000e+000	1.000000e-005	1.309076e-003
1.100000000000001e+000	1.100000e+000	1.000000e-005	1.309207e-003
1.110000000000001e+000	1.110000e+000	1.000000e-005	1.309338e-003
1.120000000000001e+000	1.120000e+000	1.000000e-005	1.309470e-003
1.130000000000001e+000	1.130000e+000	1.000000e-005	1.309601e-003
1.140000000000001e+000	1.140000e+000	1.000000e-005	1.309732e-003
1.150000000000001e+000	1.150000e+000	1.000000e-005	1.309863e-003
1.160000000000001e+000	1.160000e+000	1.000000e-005	1.309994e-003
1.170000000000001e+000	1.170000e+000	1.000000e-005	1.310125e-003
1.180000000000001e+000	1.180000e+000	1.000000e-005	1.310257e-003
1.190000000000001e+000	1.190000e+000	1.000000e-005	1.310388e-003
1.200000000000001e+000	1.200000e+000	1.000000e-005	1.310519e-003
1.210000000000001e+000	1.210000e+000	1.000000e-005	1.310650e-003
1.220000000000001e+000	1.220000e+000	1.000000e-005	1.310781e-003
1.230000000000001e+000	1.230000e+000	1.000000e-005	1.310912e-003
1.240000000000001e+000	1.240000e+000	1.000000e-005	1.311044e-003
1.250000000000001e+000	1.250000e+000	1.000000e-005	1.311175e-003
1.260000000000001e+000	1.260000e+000	1.000000e-005	1.311306e-003
1.270000000000001e+000	1.270000e+000	1.000000e-005	1.311437e-003
1.280000000000001e+000	1.280000e+000	1.000000e-005	1.311568e-003
1.290000000000001e+000	1.290000e+000	1.000000e-005	1.311699e-003
1.300000000000001e+000	1.300000e+000	1.000000e-005	1.311831e-003
1.310000000000001e+000	1.310000e+000	1.000000e-005	1.311962e-003
1.320000000000001e+000	1.320000e+000	1.000000e-005	1.312093e-003
1.330000000000001e+000	1.330000e+000	1.000000e-005	1.312224e-003
1.340000000000001e+000	1.340000e+000	1.000000e-005	1.312355e-003
1.350000000000001e+000	1.350000e+000	1.000000e-005	1.312486e-003
1.360000000000001e+000	1.360000e+000	1.000000e-005	1.312618e-003
1.370000000000001e+000	1.370000e+000	1.000000e-005	1.312749e-003
1.380000000000001e+000	1.380000e+000	1.000000e-005	1.312880e-003
1.390000000000001e+000	1.390000e+000	1.000000e-005	1.313011e-003
1.400000000000001e+000	1.400000e+000	1.000000e-005	1.313142e-003
1.410000000000001e+000	1.410000e+000	1.000000e-005	1.313273e-003
1.420000000000001e+000	1.420000e+000	1.000000e-005	1.313405e-003
1.430000000000001e+000	1.430000e+000	1.000000e-005	1.313536e-003
1.440000000000001e+000	1.440000e+000	1.000000e-005	1.313667e-003
1.450000000000001e+000	1.450000e+000	1.000000e-005	1.313798e-003
1.460000000000001e+000	1.460000e+000	1.000000e-005	1.313929e-003
1.470000000000001e+000	1.470000e+000	1.000000e-005	1.314060e-003
1.480000000000001e+000	1.480000e+000	1.000000e-005	1.314192e-003
1.490000000000001e+000	1.490000e+000	1.000000e-005	1.314323e-003
1.500000000000001e+000	1.500000e+000	1.000000e-005	1.314454e-003
1.510000000000001e+000	1.510000e+000	1.000000e-005	1.314585e-003
1.520000000000001e+000	1.520000e+000	1.000000e-005	1.314716e-003
1.530000000000001e+000	1.530000e+000	1.000000e-005	1.314847e-003
1.540000000000001e+000	1.540000e+000	1.000000e-005	1.314979e-003
1.550000000000001e+000	1.550000e+000	1.000000e-005	1.315110e-003
1.560000000000001e+000	1.560000e+000	1.000000e-005	1.315241e-003
1.570000000000001e+000	1.570000e+000	1.000000e-005	1.315372e-003
1.580000000000001e+000	1.580000e+000	1.000000e-005	1.315503e-003
1.590000000000001e+000	1.590000e+000	1.000000e-005	1.315634e-003
1.600000000000001e+000	1.600000e+000	1.000000e-005	1.315766e-003
1.610000000000001e+000	1.610000e+000	1.000000e-005	1.315897e-003
1.620000000000001e+000	1.620000e+000	1.000000e-005	1.316028e-003
1.630000000000001e+000	1.630000e+000	1.000000e-005	1.316159e-003
1.640000000000001e+000	1.640000e+000	1.000000e-005	1.316290e-003
1.650000000000001e+000	1.650000e+000	1.000000e-005	1.316421e-003
1.660000000000001e+000	1.660000e+000	1.000000e-005	1.316553e-003
1.670000000000001e+000	1.670000e+000	1.000000e-005	1.316684e-003
1.680000000000001e+000	1.680000e+000	1.000000e-005	1.316815e-003
1.690000000000001e+000	1.690000e+000	1.000000e-005	1.316946e-003
1.700000000000001e+000	1.700000e+000	1.000000e-005	1.317077e-003
1.710000000000001e+000	1.710000e+000	1.000000e-005	1.317208e-003
1.720000000000001e+000	1.720000e+000	1.000000e-005	1.317339e-003
1.730000000000001e+000	1.730000e+000	1.000000e-005	1.317471e-003
1.740000000000001e+000	1.740000e+000	1.000000e-005	1.317602e-003
1.750000000000001e+000	1.750000e+000	1.000000e-005	1.317733e-003
1.760000000000001e+000	1.760000e+000	1.000000e-005	1.317864e-003
1.770000000000001e+000	1.770000e+000	1.000000e-005	1.317995e-003
1.780000000000001e+000	1.780000e+000	1.000000e-005	1.318127e-003
1.790000000000001e+000	1.790000e+000	1.000000e-005	1.318258e-003
1.800000000000001e+000	1.800000e+000	1.000000e-005	1.318389e-003
1.810000000000001e+000	1.810000e+000	1.000000e-005	1.318520e-003
1.820000000000001e+000	1.820000e+000	1.000000e-005	1.318651e-003
1.830000000000001e+000	1.830000e+000	1.000000e-005	1.318782e-003
1.840000000000001e+000	1.840000e+000	1.000000e-005	1.318914e-003
1.850000000000001e+000	1.850000e+000	1.000000e-005	1.319045e-003
1.860000000000001e+000	1.860000e+000	1.000000e-005	1.319176e-003
1.870000000000001e+000	1.870000e+000	1.000000e-005	1.319307e-003
1.880000000000001e+000	1.880000e+000	1.000000e-005	1.319438e-003
1.890000000000002e+000	1.890000e+000	1.000000e-005	1.319569e-003
1.900000000000002e+000	1.900000e+000	1.000000e-005	1.319701e-003
1.910000000000002e+000	1.910000e+000	1.000000e-005	1.319832e-003
1.920000000000002e+000	1.920000e+000	1.000000e-005	1.319963e-003
1.930000000000002e+000	1.930000e+000	1.000000e-005	1.320094e-003
1.940000000000002e+000	1.940000e+000	1.000000e-005	1.320225e-003
1.950000000000002e+000	1.950000e+000	1.000000e-005	1.320356e-003
1.960000000000002e+000	1.960000e+000	1.000000e-005	1.320487e-003
1.970000000000002e+000	1.970000e+000	1.000000e-005	1.320619e-003
1.980000000000002e+000	1.980000e+000	1.000000e-005	1.320750e-003
1.990000000000002e+000	1.990000e+000	1.000000e-005	1.320881e-003
2.000000000000001e+000	2.000000e+000	1.000000e-005	1.321012e-003
2.010000000000001e+000	2.010000e+000	1.000000e-005	1.321143e-003
2.020000000000001e+000	2.020000e+000	1.000000e-005	1.321275e-003
2.030000000000001e+000	2.030000e+000	1.000000e-005	1.321406e-003
2.040000000000001e+000	2.040000e+000	1.000000e-005	1.321537e-003
2.050000000000000e+000	2.050000e+000	1.000000e-005	1.321668e-003
2.060000000000000e+000	2.060000e+000	1.000000e-005	1.321799e-003
2.070000000000000e+000	2.070000e+000	1.000000e-005	1.321930e-003
2.080000000000000e+000	2.080000e+000	1.000000e-005	1.322062e-003
2.089999999999999e+000	2.090000e+000	1.000000e-005	1.322193e-003
2.099999999999999e+000	2.100000e+000	1.000000e-005	1.322324e-003
2.109999999999999e+000	2.110000e+000	1.000000e-005	1.322455e-003
2.119999999999999e+000	2.120000e+000	1.000000e-005	1.322586e-003
2.129999999999999e+000	2.130000e+000	1.000000e-005	1.322717e-003
2.139999999999998e+000	2.140000e+000	1.000000e-005	1.322848e-003
2.149999999999998e+000	2.150000e+000	1.000000e-005	1.322980e-003
2.159999999999998e+000	2.160000e+000	1.000000e-005	1.323111e-003
2.169999999999998e+000	2.170000e+000	1.000000e-005	1.323242e-003
2.179999999999998e+000	2.180000e+000	1.000000e-005	1.323373e-003
2.189999999999997e+000	2.190000e+000	1.000000e-005	1.323504e-003
2.199999999999997e+000	2.200000e+000	1.000000e-005	1.323635e-003
2.209999999999997e+000	2.210000e+000	1.000000e-005	1.323767e-003
2.219999999999997e+000	2.220000e+000	1.000000e-005	1.323898e-003
2.229999999999996e+000	2.230000e+000	1.000000e-005	1.324029e-003
2.239999999999996e+000	2.240000e+000	1.000000e-005	1.324160e-003
2.249999999999996e+000	2.250000e+000	1.000000e-005	1.324291e-003
2.259999999999996e+000	2.260000e+000	1.000000e-005	1.324423e-003
2.269999999999996e+000	2.270000e+000	1.000000e-005	1.324554e-003
2.279999999999995e+000	2.280000e+000	1.000000e-005	1.324685e-003
2.289999999999995e+000	2.290000e+000	1.000000e-005	1.324816e-003
2.299999999999995e+000	2.300000e+000	1.000000e-005	1.324947e-003
2.309999999999995e+000	2.310000e+000	1.000000e-005	1.325078e-003
2.319999999999995e+000	2.320000e+000	1.000000e-005	1.325210e-003
2.329999999999994e+000	2.330000e+000	1.000000e-005	1.325341e-003
2.339999999999994e+000	2.340000e+000	1.000000e-005	1.325472e-003
2.349999999999994e+000	2.350000e+000	1.000000e-005	1.325603e-003
2.359999999999994e+000	2.360000e+000	1.000000e-005	1.325734e-003
2.369999999999993e+000	2.370000e+000	1.000000e-005	1.325865e-003
2.379999999999993e+000	2.380000e+000	1.000000e-005	1.325996e-003
2.389999999999993e+000	2.390000e+000	1.000000e-005	1.326128e-003
2.399999999999993e+000	2.400000e+000	1.000000e-005	1.326259e-003
2.409999999999993e+000	2.410000e+000	1.000000e-005	1.326390e-003
2.419999999999992e+000	2.420000e+000	1.000000e-005	1.326521e-003
2.429999999999992e+000	2.430000e+000	1.000000e-005	1.326652e-003
2.439999999999992e+000	2.440000e+000	1.000000e-005	1.326783e-003
2.449999999999992e+000	2.450000e+000	1.000000e-005	1.326915e-003
2.459999999999992e+000	2.460000e+000	1.000000e-005	1.327046e-003
2.469999999999991e+000	2.470000e+000	1.000000e-005	1.327177e-003
2.479999999999991e+000	2.480000e+000	1.000000e-005	1.327308e-003
2.489999999999991e+000	2.490000e+000	1.000000e-005	1.327439e-003
2.499999999999991e+000	2.500000e+000	1.000000e-005	1.327571e-003
2.509999999999991e+000	2.510000e+000	1.000000e-005	1.327702e-003
2.519999999999990e+000	2.520000e+000	1.000000e-005	1.327833e-003
2.529999999999990e+000	2.530000e+000	1.000000e-005	1.327964e-003
2.539999999999990e+000	2.540000e+000	1.000000e-005	1.328095e-003
2.549999999999990e+000	2.550000e+000	1.000000e-005	1.328226e-003
2.559999999999989e+000	2.560000e+000	1.000000e-005	1.328357e-003
2.569999999999989e+000	2.570000e+000	1.000000e-005	1.328489e-003
2.579999999999989e+000	2.580000e+000	1.000000e-005	1.328620e-003
2.589999999999989e+000	2.590000e+000	1.000000e-005	1.328751e-003
2.599999999999989e+000	2.600000e+000	1.000000e-005	1.328882e-003
2.609999999999988e+000	2.610000e+000	1.000000e-005	1.329013e-003
2.619999999999988e+000	2.620000e+000	1.000000e-005	1.329144e-003
2.629999999999988e+000	2.630000e+000	1.000000e-005	1.329276e-003
2.639999999999988e+000	2.640000e+000	1.000000e-005	1.329407e-003
2.649999999999988e+000	2.650000e+000	1.000000e-005	1.329538e-003
2.659999999999987e+000	2.660000e+000	1.000000e-005	1.329669e-003
2.669999999999987e+000	2.670000e+000	1.000000e-005	1.329800e-003
2.679999999999987e+000	2.680000e+000	1.000000e-005	1.329931e-003
2.689999999999987e+000	2.690000e+000	1.000000e-005	1.330063e-003
2.699999999999986e+000	2.700000e+000	1.000000e-005	1.330194e-003
2.709999999999986e+000	2.710000e+000	1.000000e-005	1.330325e-003
2.719999999999986e+000	2.720000e+000	1.000000e-005	1.330456e-003
2.729999999999986e+000	2.730000e+000	1.000000e-005	1.330587e-003
2.739999999999986e+000	2.740000e+000	1.000000e-005	1.330718e-003
2.749999999999985e+000	2.750000e+000	1.000000e-005	1.330850e-003
2.759999999999985e+000	2.760000e+000	1.000000e-005	1.330981e-003
2.769999999999985e+000	2.770000e+000	1.000000e-005	1.331112e-003
2.779999999999985e+000	2.780000e+000	1.000000e-005	1.331243e-003
2.789999999999985e+000	2.790000e+000	1.000000e-005	1.331374e-003
2.799999999999984e+000	2.800000e+000	1.000000e-005	1.331505e-003
2.809999999999984e+000	2.810000e+000	1.000000e-005	1.331637e-003
2.819999999999984e+000	2.820000e+000	1.000000e-005	1.331768e-003
2.829999999999984e+000	2.830000e+000	1.000000e-005	1.331899e-003
2.839999999999983e+000	2.840000e+000	1.000000e-005	1.332030e-003
2.849999999999983e+000	2.850000e+000	1.000000e-005	1.332161e-003
2.859999999999983e+000	2.860000e+000	1.000000e-005	1.332292e-003
2.869999999999983e+000	2.870000e+000	1.000000e-005	1.332424e-003
2.879999999999983e+000	2.880000e+000	1.000000e-005	1.332555e-003
2.889999999999982e+000	2.890000e+000	1.000000e-005	1.332686e-003
2.899999999999982e+000	2.900000e+000	1.000000e-005	1.332817e-003
2.909999999999982e+000	2.910000e+000	1.000000e-005	1.332948e-003
2.919999999999982e+000	2.920000e+000	1.000000e-005	1.333079e-003
2.929999999999982e+000	2.930000e+000	1.000000e-005	1.333211e-003
2.939999999999981e+000	2.940000e+000	1.000000e-005	1.333342e-003
2.949999999999981e+000	2.950000e+000	1.000000e-005	1.333473e-003
2.959999999999981e+000	2.960000e+000	1.000000e-005	1.333604e-003
2.969999999999981e+000	2.970000e+000	1.000000e-005	1.333735e-003
2.979999999999980e+000	2.980000e+000	1.000000e-005	1.333866e-003
2.989999999999980e+000	2.990000e+000	1.000000e-005	1.333998e-003
3.000000000000000e+000	3.000000e+000	1.000000e-005	1.334129e-003
